hotspot_id,feature_id,contrat_id,contrato,area_nombre,operador,estado_area,tipo_contrato,cuenca,proceso,distancia_m,clase_espacial
7cb6a048be8155e92823b30f,217,0372,CR 4,NO APLICA,"DRUMMOND ENERGY, INC",EXPLORACION,CONTRATO DE EXPLORACION Y PRODUCCION (E&P),CES RAN,OPEN ROUND 2010,0.00,dentro
7cb6a048be8155e92823b30f,248,0379,LA LOMA ADICIONAL,PAUJIL-CANARIO,"DRUMMOND ENERGY, INC",EVALUACION,CONTRATO DE EXPLORACION Y PRODUCCION (E&P),CES RAN,CONTRATACION DIRECTA,2156.91,entre_1_y_5_km
7cb6a048be8155e92823b30f,249,0075,LA LOMA,LA LOMA,"DRUMMOND ENERGY, INC",PRODUCCION,CONTRATO DE EXPLORACION Y EXPLOTACION (E&E),CES RAN,CONTRATACION DIRECTA,2156.91,entre_1_y_5_km
7ddf3bd78ddc256c14fadaad,248,0379,LA LOMA ADICIONAL,PAUJIL-CANARIO,"DRUMMOND ENERGY, INC",EVALUACION,CONTRATO DE EXPLORACION Y PRODUCCION (E&P),CES RAN,CONTRATACION DIRECTA,0.00,dentro
7ddf3bd78ddc256c14fadaad,249,0075,LA LOMA,LA LOMA,"DRUMMOND ENERGY, INC",PRODUCCION,CONTRATO DE EXPLORACION Y EXPLOTACION (E&E),CES RAN,CONTRATACION DIRECTA,0.00,dentro
7ddf3bd78ddc256c14fadaad,217,0372,CR 4,NO APLICA,"DRUMMOND ENERGY, INC",EXPLORACION,CONTRATO DE EXPLORACION Y PRODUCCION (E&P),CES RAN,OPEN ROUND 2010,1508.32,entre_1_y_5_km
7e5ac5090422c9f43372b418,248,0379,LA LOMA ADICIONAL,PAUJIL-CANARIO,"DRUMMOND ENERGY, INC",EVALUACION,CONTRATO DE EXPLORACION Y PRODUCCION (E&P),CES RAN,CONTRATACION DIRECTA,0.00,dentro
7e5ac5090422c9f43372b418,249,0075,LA LOMA,LA LOMA,"DRUMMOND ENERGY, INC",PRODUCCION,CONTRATO DE EXPLORACION Y EXPLOTACION (E&E),CES RAN,CONTRATACION DIRECTA,0.00,dentro
7e5ac5090422c9f43372b418,217,0372,CR 4,NO APLICA,"DRUMMOND ENERGY, INC",EXPLORACION,CONTRATO DE EXPLORACION Y PRODUCCION (E&P),CES RAN,OPEN ROUND 2010,1745.31,entre_1_y_5_km
7ec5d36da00ae9bb9fa5dd98,248,0379,LA LOMA ADICIONAL,PAUJIL-CANARIO,"DRUMMOND ENERGY, INC",EVALUACION,CONTRATO DE EXPLORACION Y PRODUCCION (E&P),CES RAN,CONTRATACION DIRECTA,0.00,dentro
7ec5d36da00ae9bb9fa5dd98,392,0075,LA LOMA,LA LOMA,"DRUMMOND ENERGY, INC",EVALUACION,CONTRATO DE EXPLORACION Y EXPLOTACION (E&E),CES RAN,CONTRATACION DIRECTA,0.00,dentro
7ec5d36da00ae9bb9fa5dd98,249,0075,LA LOMA,LA LOMA,"DRUMMOND ENERGY, INC",PRODUCCION,CONTRATO DE EXPLORACION Y EXPLOTACION (E&E),CES RAN,CONTRATACION DIRECTA,3500.69,entre_1_y_5_km
920ecfc01dd48a40a174627e,248,0379,LA LOMA ADICIONAL,PAUJIL-CANARIO,"DRUMMOND ENERGY, INC",EVALUACION,CONTRATO DE EXPLORACION Y PRODUCCION (E&P),CES RAN,CONTRATACION DIRECTA,0.00,dentro
920ecfc01dd48a40a174627e,249,0075,LA LOMA,LA LOMA,"DRUMMOND ENERGY, INC",PRODUCCION,CONTRATO DE EXPLORACION Y EXPLOTACION (E&E),CES RAN,CONTRATACION DIRECTA,0.00,dentro
920ecfc01dd48a40a174627e,217,0372,CR 4,NO APLICA,"DRUMMOND ENERGY, INC",EXPLORACION,CONTRATO DE EXPLORACION Y PRODUCCION (E&P),CES RAN,OPEN ROUND 2010,1930.80,entre_1_y_5_km
941d3612fb0f5cdce2a25c3a,79,0224,VMM 17,NO APLICA,MORICHAL SINOCO,EXPLORACION,CONTRATO DE EXPLORACION Y PRODUCCION (E&P),VMM,MINIRONDA 2008,0.00,dentro
941d3612fb0f5cdce2a25c3a,57,0115,LA POLA,NO APLICA,VAROSA ENERGY SOCIEDAD POR ACCIONES SIMPLIFICADAS,EXPLORACION,CONTRATO DE EXPLORACION Y PRODUCCION (E&P),VMM,CONTRATACION DIRECTA,3381.22,entre_1_y_5_km
abae259441877e2ef7fba4f0,248,0379,LA LOMA ADICIONAL,PAUJIL-CANARIO,"DRUMMOND ENERGY, INC",EVALUACION,CONTRATO DE EXPLORACION Y PRODUCCION (E&P),CES RAN,CONTRATACION DIRECTA,0.00,dentro
abae259441877e2ef7fba4f0,392,0075,LA LOMA,LA LOMA,"DRUMMOND ENERGY, INC",EVALUACION,CONTRATO DE EXPLORACION Y EXPLOTACION (E&E),CES RAN,CONTRATACION DIRECTA,0.00,dentro
abae259441877e2ef7fba4f0,249,0075,LA LOMA,LA LOMA,"DRUMMOND ENERGY, INC",PRODUCCION,CONTRATO DE EXPLORACION Y EXPLOTACION (E&E),CES RAN,CONTRATACION DIRECTA,3476.51,entre_1_y_5_km
b5f04f0c0198a34616320e86,79,0224,VMM 17,NO APLICA,MORICHAL SINOCO,EXPLORACION,CONTRATO DE EXPLORACION Y PRODUCCION (E&P),VMM,MINIRONDA 2008,0.00,dentro
b5f04f0c0198a34616320e86,57,0115,LA POLA,NO APLICA,VAROSA ENERGY SOCIEDAD POR ACCIONES SIMPLIFICADAS,EXPLORACION,CONTRATO DE EXPLORACION Y PRODUCCION (E&P),VMM,CONTRATACION DIRECTA,3723.70,entre_1_y_5_km
b7c8e24786e4326b12bde961,248,0379,LA LOMA ADICIONAL,PAUJIL-CANARIO,"DRUMMOND ENERGY, INC",EVALUACION,CONTRATO DE EXPLORACION Y PRODUCCION (E&P),CES RAN,CONTRATACION DIRECTA,0.00,dentro
b7c8e24786e4326b12bde961,249,0075,LA LOMA,LA LOMA,"DRUMMOND ENERGY, INC",PRODUCCION,CONTRATO DE EXPLORACION Y EXPLOTACION (E&E),CES RAN,CONTRATACION DIRECTA,0.00,dentro
b8007d64e5512ab4fb7e17a4,248,0379,LA LOMA ADICIONAL,PAUJIL-CANARIO,"DRUMMOND ENERGY, INC",EVALUACION,CONTRATO DE EXPLORACION Y PRODUCCION (E&P),CES RAN,CONTRATACION DIRECTA,0.00,dentro
b8007d64e5512ab4fb7e17a4,249,0075,LA LOMA,LA LOMA,"DRUMMOND ENERGY, INC",PRODUCCION,CONTRATO DE EXPLORACION Y EXPLOTACION (E&E),CES RAN,CONTRATACION DIRECTA,0.00,dentro
b8007d64e5512ab4fb7e17a4,217,0372,CR 4,NO APLICA,"DRUMMOND ENERGY, INC",EXPLORACION,CONTRATO DE EXPLORACION Y PRODUCCION (E&P),CES RAN,OPEN ROUND 2010,882.16,hasta_1_km
b836eb881e25f0acd1e246da,248,0379,LA LOMA ADICIONAL,PAUJIL-CANARIO,"DRUMMOND ENERGY, INC",EVALUACION,CONTRATO DE EXPLORACION Y PRODUCCION (E&P),CES RAN,CONTRATACION DIRECTA,0.00,dentro
b836eb881e25f0acd1e246da,249,0075,LA LOMA,LA LOMA,"DRUMMOND ENERGY, INC",PRODUCCION,CONTRATO DE EXPLORACION Y EXPLOTACION (E&E),CES RAN,CONTRATACION DIRECTA,0.00,dentro
c2d03ff4614efd6b0b2c4e3e,217,0372,CR 4,NO APLICA,"DRUMMOND ENERGY, INC",EXPLORACION,CONTRATO DE EXPLORACION Y PRODUCCION (E&P),CES RAN,OPEN ROUND 2010,0.00,dentro
c2d03ff4614efd6b0b2c4e3e,248,0379,LA LOMA ADICIONAL,PAUJIL-CANARIO,"DRUMMOND ENERGY, INC",EVALUACION,CONTRATO DE EXPLORACION Y PRODUCCION (E&P),CES RAN,CONTRATACION DIRECTA,2190.70,entre_1_y_5_km
c2d03ff4614efd6b0b2c4e3e,249,0075,LA LOMA,LA LOMA,"DRUMMOND ENERGY, INC",PRODUCCION,CONTRATO DE EXPLORACION Y EXPLOTACION (E&E),CES RAN,CONTRATACION DIRECTA,2190.70,entre_1_y_5_km
c58d45c4448ffe11eefc1f94,248,0379,LA LOMA ADICIONAL,PAUJIL-CANARIO,"DRUMMOND ENERGY, INC",EVALUACION,CONTRATO DE EXPLORACION Y PRODUCCION (E&P),CES RAN,CONTRATACION DIRECTA,0.00,dentro
c58d45c4448ffe11eefc1f94,249,0075,LA LOMA,LA LOMA,"DRUMMOND ENERGY, INC",PRODUCCION,CONTRATO DE EXPLORACION Y EXPLOTACION (E&E),CES RAN,CONTRATACION DIRECTA,0.00,dentro
c58d45c4448ffe11eefc1f94,217,0372,CR 4,NO APLICA,"DRUMMOND ENERGY, INC",EXPLORACION,CONTRATO DE EXPLORACION Y PRODUCCION (E&P),CES RAN,OPEN ROUND 2010,1810.98,entre_1_y_5_km
cdcf31ddbba0268f42be59ed,79,0224,VMM 17,NO APLICA,MORICHAL SINOCO,EXPLORACION,CONTRATO DE EXPLORACION Y PRODUCCION (E&P),VMM,MINIRONDA 2008,0.00,dentro
cdcf31ddbba0268f42be59ed,57,0115,LA POLA,NO APLICA,VAROSA ENERGY SOCIEDAD POR ACCIONES SIMPLIFICADAS,EXPLORACION,CONTRATO DE EXPLORACION Y PRODUCCION (E&P),VMM,CONTRATACION DIRECTA,3277.70,entre_1_y_5_km
d4445fb864069c61e7aebb9e,217,0372,CR 4,NO APLICA,"DRUMMOND ENERGY, INC",EXPLORACION,CONTRATO DE EXPLORACION Y PRODUCCION (E&P),CES RAN,OPEN ROUND 2010,0.00,dentro
d4445fb864069c61e7aebb9e,248,0379,LA LOMA ADICIONAL,PAUJIL-CANARIO,"DRUMMOND ENERGY, INC",EVALUACION,CONTRATO DE EXPLORACION Y PRODUCCION (E&P),CES RAN,CONTRATACION DIRECTA,2830.67,entre_1_y_5_km
d4445fb864069c61e7aebb9e,249,0075,LA LOMA,LA LOMA,"DRUMMOND ENERGY, INC",PRODUCCION,CONTRATO DE EXPLORACION Y EXPLOTACION (E&E),CES RAN,CONTRATACION DIRECTA,2830.67,entre_1_y_5_km
e05f6da4362daaf2eaee02df,248,0379,LA LOMA ADICIONAL,PAUJIL-CANARIO,"DRUMMOND ENERGY, INC",EVALUACION,CONTRATO DE EXPLORACION Y PRODUCCION (E&P),CES RAN,CONTRATACION DIRECTA,0.00,dentro
e05f6da4362daaf2eaee02df,249,0075,LA LOMA,LA LOMA,"DRUMMOND ENERGY, INC",PRODUCCION,CONTRATO DE EXPLORACION Y EXPLOTACION (E&E),CES RAN,CONTRATACION DIRECTA,0.00,dentro
e05f6da4362daaf2eaee02df,217,0372,CR 4,NO APLICA,"DRUMMOND ENERGY, INC",EXPLORACION,CONTRATO DE EXPLORACION Y PRODUCCION (E&P),CES RAN,OPEN ROUND 2010,1129.56,entre_1_y_5_km
ef2facc153d36f54363454c2,267,0178,MUISCA,NO APLICA,MAUREL AND PROM COLOMBIA B.V.,EXPLORACION,CONTRATO DE EXPLORACION Y PRODUCCION (E&P),COR,CONTRATACION DIRECTA,495.09,hasta_1_km
f22b4ecc712b472020e29639,248,0379,LA LOMA ADICIONAL,PAUJIL-CANARIO,"DRUMMOND ENERGY, INC",EVALUACION,CONTRATO DE EXPLORACION Y PRODUCCION (E&P),CES RAN,CONTRATACION DIRECTA,0.00,dentro
f22b4ecc712b472020e29639,249,0075,LA LOMA,LA LOMA,"DRUMMOND ENERGY, INC",PRODUCCION,CONTRATO DE EXPLORACION Y EXPLOTACION (E&E),CES RAN,CONTRATACION DIRECTA,0.00,dentro
f22b4ecc712b472020e29639,217,0372,CR 4,NO APLICA,"DRUMMOND ENERGY, INC",EXPLORACION,CONTRATO DE EXPLORACION Y PRODUCCION (E&P),CES RAN,OPEN ROUND 2010,1134.14,entre_1_y_5_km
0c36db996300800700da0fb2,366,0269,VSM 12,NO APLICA,ALANGE ENERGY CORP,EXPLORACION,CONTRATO DE EXPLORACION Y PRODUCCION (E&P),VSM,OPEN ROUND 2010,0.00,dentro
17ea9125444a375411b55499,366,0269,VSM 12,NO APLICA,ALANGE ENERGY CORP,EXPLORACION,CONTRATO DE EXPLORACION Y PRODUCCION (E&P),VSM,OPEN ROUND 2010,0.00,dentro
37d8f8f918dcb46a917b76c1,366,0269,VSM 12,NO APLICA,ALANGE ENERGY CORP,EXPLORACION,CONTRATO DE EXPLORACION Y PRODUCCION (E&P),VSM,OPEN ROUND 2010,0.00,dentro
5f4703e6d2b953654586a8a0,277,0554,VSM 4,NO APLICA,MAUREL AND PROM COLOMBIA B.V.,EXPLORACION,CONTRATO DE EXPLORACION Y PRODUCCION (E&P),VSM,RONDA COLOMBIA 2021,0.00,dentro
5f4703e6d2b953654586a8a0,87,0042,DOIMA,NO APLICA,ECOPETROL S.A.,PRODUCCION,CONTRATO DE ASOCIACION CON ECOPETROL,VSM,NO APLICA,2987.08,entre_1_y_5_km
5f4703e6d2b953654586a8a0,32,0147,ORTEGA,ORTEGA,HOCOL S.A.,PRODUCCION,CONVENIO DE EXPLOTACION,VSM,CONTRATACION DIRECTA,4022.55,entre_1_y_5_km
6e16f025020450f9ab5a33c0,366,0269,VSM 12,NO APLICA,ALANGE ENERGY CORP,EXPLORACION,CONTRATO DE EXPLORACION Y PRODUCCION (E&P),VSM,OPEN ROUND 2010,0.00,dentro
7486a12d491fe885dd13e8ec,366,0269,VSM 12,NO APLICA,ALANGE ENERGY CORP,EXPLORACION,CONTRATO DE EXPLORACION Y PRODUCCION (E&P),VSM,OPEN ROUND 2010,0.00,dentro
9e646bd01a7949bf2b4c46fa,277,0554,VSM 4,NO APLICA,MAUREL AND PROM COLOMBIA B.V.,EXPLORACION,CONTRATO DE EXPLORACION Y PRODUCCION (E&P),VSM,RONDA COLOMBIA 2021,0.00,dentro
9e646bd01a7949bf2b4c46fa,87,0042,DOIMA,NO APLICA,ECOPETROL S.A.,PRODUCCION,CONTRATO DE ASOCIACION CON ECOPETROL,VSM,NO APLICA,3340.10,entre_1_y_5_km
9e646bd01a7949bf2b4c46fa,32,0147,ORTEGA,ORTEGA,HOCOL S.A.,PRODUCCION,CONVENIO DE EXPLOTACION,VSM,CONTRATACION DIRECTA,4315.19,entre_1_y_5_km
f9637dec94d16cff2443eb65,366,0269,VSM 12,NO APLICA,ALANGE ENERGY CORP,EXPLORACION,CONTRATO DE EXPLORACION Y PRODUCCION (E&P),VSM,OPEN ROUND 2010,0.00,dentro
afc8295abc0d9884413596a7,248,0379,LA LOMA ADICIONAL,PAUJIL-CANARIO,"DRUMMOND ENERGY, INC",EVALUACION,CONTRATO DE EXPLORACION Y PRODUCCION (E&P),CES RAN,CONTRATACION DIRECTA,0.00,dentro
afc8295abc0d9884413596a7,249,0075,LA LOMA,LA LOMA,"DRUMMOND ENERGY, INC",PRODUCCION,CONTRATO DE EXPLORACION Y EXPLOTACION (E&E),CES RAN,CONTRATACION DIRECTA,0.00,dentro
afc8295abc0d9884413596a7,217,0372,CR 4,NO APLICA,"DRUMMOND ENERGY, INC",EXPLORACION,CONTRATO DE EXPLORACION Y PRODUCCION (E&P),CES RAN,OPEN ROUND 2010,1186.32,entre_1_y_5_km
301252cbb675dffbb8925aa8,248,0379,LA LOMA ADICIONAL,PAUJIL-CANARIO,"DRUMMOND ENERGY, INC",EVALUACION,CONTRATO DE EXPLORACION Y PRODUCCION (E&P),CES RAN,CONTRATACION DIRECTA,4263.79,entre_1_y_5_km
301252cbb675dffbb8925aa8,392,0075,LA LOMA,LA LOMA,"DRUMMOND ENERGY, INC",EVALUACION,CONTRATO DE EXPLORACION Y EXPLOTACION (E&E),CES RAN,CONTRATACION DIRECTA,4263.79,entre_1_y_5_km
52cd69f2237a8a83698ee079,462,0299,COR 46,NO APLICA,EXXON MOBIL EXPLORATION COLOMBIA LIMITED,EXPLORACION,CONTRATO DE EVALUACION TECNICA ANH,COR,RONDA 2012,0.00,dentro
90f29d9b7cfad63f93aeeedf,248,0379,LA LOMA ADICIONAL,PAUJIL-CANARIO,"DRUMMOND ENERGY, INC",EVALUACION,CONTRATO DE EXPLORACION Y PRODUCCION (E&P),CES RAN,CONTRATACION DIRECTA,0.00,dentro
90f29d9b7cfad63f93aeeedf,392,0075,LA LOMA,LA LOMA,"DRUMMOND ENERGY, INC",EVALUACION,CONTRATO DE EXPLORACION Y EXPLOTACION (E&E),CES RAN,CONTRATACION DIRECTA,0.00,dentro
90f29d9b7cfad63f93aeeedf,249,0075,LA LOMA,LA LOMA,"DRUMMOND ENERGY, INC",PRODUCCION,CONTRATO DE EXPLORACION Y EXPLOTACION (E&E),CES RAN,CONTRATACION DIRECTA,4655.41,entre_1_y_5_km
b145b4b05ab332702e8eb475,248,0379,LA LOMA ADICIONAL,PAUJIL-CANARIO,"DRUMMOND ENERGY, INC",EVALUACION,CONTRATO DE EXPLORACION Y PRODUCCION (E&P),CES RAN,CONTRATACION DIRECTA,0.00,dentro
b145b4b05ab332702e8eb475,249,0075,LA LOMA,LA LOMA,"DRUMMOND ENERGY, INC",PRODUCCION,CONTRATO DE EXPLORACION Y EXPLOTACION (E&E),CES RAN,CONTRATACION DIRECTA,0.00,dentro
b145b4b05ab332702e8eb475,217,0372,CR 4,NO APLICA,"DRUMMOND ENERGY, INC",EXPLORACION,CONTRATO DE EXPLORACION Y PRODUCCION (E&P),CES RAN,OPEN ROUND 2010,1204.92,entre_1_y_5_km
b20365352849c2a25e0a0db7,248,0379,LA LOMA ADICIONAL,PAUJIL-CANARIO,"DRUMMOND ENERGY, INC",EVALUACION,CONTRATO DE EXPLORACION Y PRODUCCION (E&P),CES RAN,CONTRATACION DIRECTA,0.00,dentro
b20365352849c2a25e0a0db7,249,0075,LA LOMA,LA LOMA,"DRUMMOND ENERGY, INC",PRODUCCION,CONTRATO DE EXPLORACION Y EXPLOTACION (E&E),CES RAN,CONTRATACION DIRECTA,0.00,dentro
b20365352849c2a25e0a0db7,217,0372,CR 4,NO APLICA,"DRUMMOND ENERGY, INC",EXPLORACION,CONTRATO DE EXPLORACION Y PRODUCCION (E&P),CES RAN,OPEN ROUND 2010,1305.68,entre_1_y_5_km
bd1257544cf8c14b38b91a99,248,0379,LA LOMA ADICIONAL,PAUJIL-CANARIO,"DRUMMOND ENERGY, INC",EVALUACION,CONTRATO DE EXPLORACION Y PRODUCCION (E&P),CES RAN,CONTRATACION DIRECTA,0.00,dentro
bd1257544cf8c14b38b91a99,392,0075,LA LOMA,LA LOMA,"DRUMMOND ENERGY, INC",EVALUACION,CONTRATO DE EXPLORACION Y EXPLOTACION (E&E),CES RAN,CONTRATACION DIRECTA,0.00,dentro
bd1257544cf8c14b38b91a99,249,0075,LA LOMA,LA LOMA,"DRUMMOND ENERGY, INC",PRODUCCION,CONTRATO DE EXPLORACION Y EXPLOTACION (E&E),CES RAN,CONTRATACION DIRECTA,3573.34,entre_1_y_5_km
d033fa25c630ee9c9690a8d8,248,0379,LA LOMA ADICIONAL,PAUJIL-CANARIO,"DRUMMOND ENERGY, INC",EVALUACION,CONTRATO DE EXPLORACION Y PRODUCCION (E&P),CES RAN,CONTRATACION DIRECTA,0.00,dentro
d033fa25c630ee9c9690a8d8,249,0075,LA LOMA,LA LOMA,"DRUMMOND ENERGY, INC",PRODUCCION,CONTRATO DE EXPLORACION Y EXPLOTACION (E&E),CES RAN,CONTRATACION DIRECTA,0.00,dentro
d033fa25c630ee9c9690a8d8,217,0372,CR 4,NO APLICA,"DRUMMOND ENERGY, INC",EXPLORACION,CONTRATO DE EXPLORACION Y PRODUCCION (E&P),CES RAN,OPEN ROUND 2010,1823.28,entre_1_y_5_km
0547b7b33db10662c210b105,277,0554,VSM 4,NO APLICA,MAUREL AND PROM COLOMBIA B.V.,EXPLORACION,CONTRATO DE EXPLORACION Y PRODUCCION (E&P),VSM,RONDA COLOMBIA 2021,0.00,dentro
0547b7b33db10662c210b105,87,0042,DOIMA,NO APLICA,ECOPETROL S.A.,PRODUCCION,CONTRATO DE ASOCIACION CON ECOPETROL,VSM,NO APLICA,2191.62,entre_1_y_5_km
896fa73fecf0831dbcd7fe49,277,0554,VSM 4,NO APLICA,MAUREL AND PROM COLOMBIA B.V.,EXPLORACION,CONTRATO DE EXPLORACION Y PRODUCCION (E&P),VSM,RONDA COLOMBIA 2021,0.00,dentro
94a8a6989e22e800c58c7b25,100,0254,VSM 3,NO APLICA,TELPICO COLOMBIA LLC,EXPLORACION,CONTRATO DE EXPLORACION Y PRODUCCION (E&P),VSM,OPEN ROUND 2010,0.00,dentro
94a8a6989e22e800c58c7b25,458,0039,BUGANVILES,NO APLICA,FRONTERA ENERGY COLOMBIA CORP.,PRODUCCION,CONTRATO DE ASOCIACION CON ECOPETROL,VSM,NO APLICA,2356.43,entre_1_y_5_km
aa89d2b83f02a36d97995ce8,277,0554,VSM 4,NO APLICA,MAUREL AND PROM COLOMBIA B.V.,EXPLORACION,CONTRATO DE EXPLORACION Y PRODUCCION (E&P),VSM,RONDA COLOMBIA 2021,0.00,dentro
f37a40279bafbe7497a2f9ff,100,0254,VSM 3,NO APLICA,TELPICO COLOMBIA LLC,EXPLORACION,CONTRATO DE EXPLORACION Y PRODUCCION (E&P),VSM,OPEN ROUND 2010,0.00,dentro
f37a40279bafbe7497a2f9ff,458,0039,BUGANVILES,NO APLICA,FRONTERA ENERGY COLOMBIA CORP.,PRODUCCION,CONTRATO DE ASOCIACION CON ECOPETROL,VSM,NO APLICA,3239.97,entre_1_y_5_km
fe471383e7391a7af1151f1c,100,0254,VSM 3,NO APLICA,TELPICO COLOMBIA LLC,EXPLORACION,CONTRATO DE EXPLORACION Y PRODUCCION (E&P),VSM,OPEN ROUND 2010,0.00,dentro
fe471383e7391a7af1151f1c,458,0039,BUGANVILES,NO APLICA,FRONTERA ENERGY COLOMBIA CORP.,PRODUCCION,CONTRATO DE ASOCIACION CON ECOPETROL,VSM,NO APLICA,2947.69,entre_1_y_5_km
cc0125c50d137fdbb3978891,297,0859,LLA 111,NO APLICA,PAREX RESOURCES (COLOMBIA) AG,EXPLORACION,CONTRATO DE EXPLORACION Y PRODUCCION (E&P),LLA,RONDA COLOMBIA 2021,4956.17,entre_1_y_5_km
1c85f7137a12a84b2c085c6c,215,0380,CR 2,NO APLICA,"DRUMMOND ENERGY, INC",EXPLORACION,CONTRATO DE EXPLORACION Y PRODUCCION (E&P),CES RAN,OPEN ROUND 2010,1519.39,entre_1_y_5_km
c1d912015d1ef5bcad6560d8,215,0380,CR 2,NO APLICA,"DRUMMOND ENERGY, INC",EXPLORACION,CONTRATO DE EXPLORACION Y PRODUCCION (E&P),CES RAN,OPEN ROUND 2010,1645.03,entre_1_y_5_km
038b4211581aafe0f6655d23,79,0224,VMM 17,NO APLICA,MORICHAL SINOCO,EXPLORACION,CONTRATO DE EXPLORACION Y PRODUCCION (E&P),VMM,MINIRONDA 2008,0.00,dentro
038b4211581aafe0f6655d23,57,0115,LA POLA,NO APLICA,VAROSA ENERGY SOCIEDAD POR ACCIONES SIMPLIFICADAS,EXPLORACION,CONTRATO DE EXPLORACION Y PRODUCCION (E&P),VMM,CONTRATACION DIRECTA,4442.90,entre_1_y_5_km
075e91e9dc963a4b93950349,297,0859,LLA 111,NO APLICA,PAREX RESOURCES (COLOMBIA) AG,EXPLORACION,CONTRATO DE EXPLORACION Y PRODUCCION (E&P),LLA,RONDA COLOMBIA 2021,2858.86,entre_1_y_5_km
0a3bf5553e219e6d81d7ac18,179,0357,ARMERO,ARMERO,HOCOL S.A.,PRODUCCION,CONVENIO DE EXPLOTACION,VMM,NO APLICA,176.23,hasta_1_km
0a79c04a439296f9e8536f75,233,0709,LLA 86,NO APLICA,GEOPARK COLOMBIA S.A.S.,EXPLORACION,CONTRATO DE EXPLORACION Y PRODUCCION (E&P),LLA,PPAA 2019 CICLO 1,0.00,dentro
0a79c04a439296f9e8536f75,229,0707,LLA 104,NO APLICA,GEOPARK COLOMBIA S.A.S.,EXPLORACION,CONTRATO DE EXPLORACION Y PRODUCCION (E&P),LLA,PPAA 2019 CICLO 1,1296.10,entre_1_y_5_km
108be2b966e0c39fec352261,57,0115,LA POLA,NO APLICA,VAROSA ENERGY SOCIEDAD POR ACCIONES SIMPLIFICADAS,EXPLORACION,CONTRATO DE EXPLORACION Y PRODUCCION (E&P),VMM,CONTRATACION DIRECTA,0.00,dentro
108be2b966e0c39fec352261,79,0224,VMM 17,NO APLICA,MORICHAL SINOCO,EXPLORACION,CONTRATO DE EXPLORACION Y PRODUCCION (E&P),VMM,MINIRONDA 2008,4973.41,entre_1_y_5_km
1580d70655e818519ccd2c5d,305,0514,VMM 14-1,NO APLICA,ECOPETROL S.A.,EXPLORACION,CONTRATO DE EVALUACION TECNICA ANH,VMM,RONDA COLOMBIA 2021,1221.07,entre_1_y_5_km
1580d70655e818519ccd2c5d,311,0539,VMM 65,NO APLICA,ECOPETROL S.A.,EXPLORACION,CONTRATO DE EVALUACION TECNICA ANH,VMM,RONDA COLOMBIA 2021,3921.08,entre_1_y_5_km
15e91b56af62ce2d883c763a,233,0709,LLA 86,NO APLICA,GEOPARK COLOMBIA S.A.S.,EXPLORACION,CONTRATO DE EXPLORACION Y PRODUCCION (E&P),LLA,PPAA 2019 CICLO 1,0.00,dentro
15e91b56af62ce2d883c763a,229,0707,LLA 104,NO APLICA,GEOPARK COLOMBIA S.A.S.,EXPLORACION,CONTRATO DE EXPLORACION Y PRODUCCION (E&P),LLA,PPAA 2019 CICLO 1,1261.76,entre_1_y_5_km
204c08f1f1e6f25e0d993932,57,0115,LA POLA,NO APLICA,VAROSA ENERGY SOCIEDAD POR ACCIONES SIMPLIFICADAS,EXPLORACION,CONTRATO DE EXPLORACION Y PRODUCCION (E&P),VMM,CONTRATACION DIRECTA,0.00,dentro
2a4f53ae87944669adbd1bff,100,0254,VSM 3,NO APLICA,TELPICO COLOMBIA LLC,EXPLORACION,CONTRATO DE EXPLORACION Y PRODUCCION (E&P),VSM,OPEN ROUND 2010,0.00,dentro
2a4f53ae87944669adbd1bff,458,0039,BUGANVILES,NO APLICA,FRONTERA ENERGY COLOMBIA CORP.,PRODUCCION,CONTRATO DE ASOCIACION CON ECOPETROL,VSM,NO APLICA,2765.04,entre_1_y_5_km
2e07327e4fe072fadf3dd467,31,0159,TOLDADO,TOLDADO,HOCOL S.A.,PRODUCCION,CONVENIO DE EXPLOTACION,VSM,CONTRATACION DIRECTA,0.00,dentro
2e07327e4fe072fadf3dd467,87,0042,DOIMA,NO APLICA,ECOPETROL S.A.,PRODUCCION,CONTRATO DE ASOCIACION CON ECOPETROL,VSM,NO APLICA,1448.34,entre_1_y_5_km
33002506227f29f2be930493,57,0115,LA POLA,NO APLICA,VAROSA ENERGY SOCIEDAD POR ACCIONES SIMPLIFICADAS,EXPLORACION,CONTRATO DE EXPLORACION Y PRODUCCION (E&P),VMM,CONTRATACION DIRECTA,934.15,hasta_1_km
379b61ec29c405cd2d01b519,224,0277,LLA 58,LLA 58-4,ANDES OPERATING COMPANY LLC,PRODUCCION,CONTRATO DE EXPLORACION Y PRODUCCION (E&P),LLA,OPEN ROUND 2010,0.00,dentro
379b61ec29c405cd2d01b519,457,0920,CPO 11-2,NO APLICA,PAREX RESOURCES (COLOMBIA) AG,EXPLORACION,CONTRATO DE EXPLORACION Y PRODUCCION (E&P),LLA,RONDA COLOMBIA 2021,392.18,hasta_1_km
379b61ec29c405cd2d01b519,348,0277,LLA 58,FRANKMAVE,ANDES OPERATING COMPANY LLC,PRODUCCION,CONTRATO DE EXPLORACION Y PRODUCCION (E&P),LLA,OPEN ROUND 2010,1566.77,entre_1_y_5_km
